iteration,run_0_best_perplexity,run_0_T_best,run_0_step_time,run_1_best_perplexity,run_1_T_best,run_1_step_time,run_2_best_perplexity,run_2_T_best,run_2_step_time,run_3_best_perplexity,run_3_T_best,run_3_step_time,run_4_best_perplexity,run_4_T_best,run_4_step_time,run_5_best_perplexity,run_5_T_best,run_5_step_time,run_6_best_perplexity,run_6_T_best,run_6_step_time,run_7_best_perplexity,run_7_T_best,run_7_step_time,run_8_best_perplexity,run_8_T_best,run_8_step_time,run_9_best_perplexity,run_9_T_best,run_9_step_time
0,2584.7718127072626,115,0.0,2509.131962596967,115,0.0,2647.034019970684,115,0.0,2598.725847548679,115,0.0,2565.1186599591947,115,0.0,2621.0336264019356,115,0.0,2705.046576235523,115,0.0,2620.6517503158734,115,0.0,2597.6310371717323,115,0.0,2591.729445865604,115,0.0
1,2500.870009894915,110,135.13919130002614,2509.131962596967,115,166.33290799998213,2505.733668181026,111,135.3105043999385,2525.320868573279,114,127.88845910003874,2549.5239253679892,110,84.10851189994719,2593.669961605582,111,106.73999639996327,2672.2924591353935,117,165.0992688999977,2598.1276517653096,114,132.70699720003176,2597.6310371717323,115,108.08271899993996,2591.729445865604,115,124.57434360007755
2,2436.042998682754,106,71.0732651000144,2412.032446585666,110,60.600758200045675,2486.3049132687024,109,61.92402709997259,2521.577677905696,108,35.53628460003529,2464.538361830942,111,36.59992099995725,2573.69051982902,113,62.45490500004962,2558.4518160026805,114,63.27963230002206,2598.1276517653096,114,71.14068569999654,2467.264271444714,111,89.54427569999825,2546.8203181976405,111,70.92312620009761
3,2303.17842220744,101,23.927353799925186,2332.922298011524,106,24.72223189997021,2486.3049132687024,109,47.80102480005007,2455.8006125728625,106,23.111256899894215,2464.538361830942,111,35.17683770006988,2468.8209489834912,106,11.543763299938291,2558.4518160026805,114,40.03047469991725,2573.794013744434,113,42.14389669999946,2467.264271444714,111,82.4495141999796,2507.4721809611237,107,64.19433480000589
4,2292.735732818094,99,24.23988550005015,2257.016703077256,102,0.000273699988611,2339.643650745592,101,0.0002870000898838,2455.8006125728625,106,0.0001113999169319,2401.246502352989,104,35.11432870000135,2468.8209489834912,106,23.350347799947485,2454.587557780892,109,24.911874299985357,2496.777687831134,109,27.2905789000215,2446.347572525201,106,64.95555770001374,2395.806714486709,110,36.79293870006222
5,2230.9857966600334,98,12.079952400061302,2257.016703077256,102,0.0002106999745592,2309.383343635225,98,23.2573516999837,2455.8006125728625,106,12.054570599924771,2401.246502352989,104,23.043521500076167,2381.7296964213383,102,12.018054599990135,2454.587557780892,109,12.196828500018457,2496.777687831134,109,13.344114399980754,2446.347572525201,106,12.9668511999771,2395.806714486709,110,35.92580459988676
6,2209.131729596867,94,0.0003983000060543,2257.016703077256,102,21.468039899948053,2261.2456152303107,95,21.5960660999408,2412.7314029205445,103,0.0002637000288814,2401.246502352989,104,0.0001467000693082,2381.7296964213383,102,11.67090200004168,2378.559486943321,104,11.663428799947724,2447.0473123074194,105,25.55577680002898,2379.33759629368,105,25.04997460008599,2395.806714486709,110,23.546319600078277
7,2209.131729596867,94,0.0001371999969705,2257.016703077256,102,0.0001658000983297,2149.601730995719,89,32.25314060004894,2308.0006870892757,99,0.0002548999618738,2303.9408851886164,99,0.0001902999356389,2381.7296964213383,102,0.0001805999781936,2378.559486943321,104,36.11783579993062,2421.630585759596,108,25.979667000006884,2344.405215397147,98,36.97640099993441,2395.806714486709,110,0.0001540000084787
8,2209.131729596867,94,11.634640699950978,2257.016703077256,102,0.0001071000006049,2149.601730995719,89,31.642064500018023,2289.6318448150523,97,0.0002853999612852,2303.9408851886164,99,0.0001333999680355,2257.0966650841233,94,21.788936299970377,2350.1362781527223,96,0.0003662999952211,2377.959376990989,101,25.616695199976675,2277.9383107733192,99,12.21407139999792,2395.806714486709,110,9.790004696696995e-05
9,2182.419983837306,90,22.27227469999343,2257.016703077256,102,0.0001418999163433,2125.779615315106,85,19.98722330003511,2223.2089021796824,93,10.49209910002537,2219.0731167574627,91,0.0003241000231355,2257.0966650841233,94,10.424923800048418,2263.11924528519,95,11.162867199978791,2281.920552438236,100,12.332216699956916,2244.6173341452236,91,11.886378299910575,2395.806714486709,110,0.0002306000096723
10,2182.419983837306,90,21.820701799937524,2257.016703077256,102,0.0001500999787822,2117.188249488835,81,40.01421100005973,2192.765785831658,90,20.599398900056254,2160.317040985855,88,21.02690850000363,2250.760256115339,92,20.898371399962343,2109.9649506614546,87,10.177423599991016,2281.920552438236,100,12.0544346999377,2181.38602779903,90,0.0003015999682247,2395.806714486709,110,9.53000271692872e-05
11,2113.4108430801152,85,21.218053399934433,2257.016703077256,102,0.0001936999615281,2049.6103672922363,79,19.29817930003628,2083.4213262685366,87,30.321896399953403,2160.317040985855,88,10.693295799894258,2175.3917109146605,91,30.81690500001423,2109.9649506614546,87,10.458708200021649,2281.920552438236,100,0.0001327999634668,2154.3078245060365,86,33.558899700059555,2395.806714486709,110,8.909997995942831e-05
12,2087.7082973752636,81,9.793006399995647,2257.016703077256,102,0.0001480999635532,2045.3102436852723,74,47.51869579998311,2042.7848830541132,84,29.950849700020623,2148.736943261475,86,20.26161520008463,2131.594185381933,85,29.735363299958408,2101.0494683127818,83,60.1346544000553,2267.906944554401,89,11.637172000017015,2125.8502683447405,85,21.634043400059458,2395.806714486709,110,0.0002343000378459
13,2062.4549939477065,76,29.08185289998073,2257.016703077256,102,0.0002106000902131,1992.55597352236,72,27.8394739999203,2021.3822670356703,82,29.13949249999132,2148.736943261475,86,20.213744099950414,2131.594185381933,85,9.88703980005812,2029.2378105113964,79,19.173841000068933,2223.715501241889,92,34.97235569998156,2121.8274705857807,83,32.3202798999846,2395.806714486709,110,0.0001997000072151
14,1998.3112531861136,74,37.57314700004645,2257.016703077256,102,0.0001966999843716,1964.5243083254256,67,0.0003010999644175,2021.3822670356703,82,29.642502599977888,2148.736943261475,86,10.366970400093123,2071.1998602628514,80,29.16906690003816,2029.2378105113964,79,19.60411680000834,2140.2430102403123,83,46.03587210003752,2121.8274705857807,83,10.520376400090754,2395.806714486709,110,9.210000280290842e-05
15,1940.1279662613304,69,28.323638499947265,2257.016703077256,102,0.0002064999425783,1918.201806274522,66,0.0004409999819472,2021.3822670356703,82,0.0001271000364795,2148.736943261475,86,20.29661859991029,2069.572079749597,79,19.596922399941832,2029.2378105113964,79,9.163468400016429,2104.46199339203,80,30.85963299998548,2121.8274705857807,83,31.577058600028977,2395.806714486709,110,9.990006219595672e-05
16,1927.320256172179,67,17.87708040000871,2257.016703077256,102,0.0001943999668583,1918.201806274522,66,0.000216000014916,1999.458303314434,79,9.430703500052914,2148.736943261475,86,9.801688999985345,2069.572079749597,79,9.718909900053404,2029.2378105113964,79,9.602383899968116,2104.46199339203,80,10.288662299979478,2121.8274705857807,83,0.0002031999174505,2395.806714486709,110,0.0001298999413847
17,1899.4536155428673,64,0.0001824999926611,2257.016703077256,102,0.00013439997565,1918.201806274522,66,0.000172899919562,1999.458303314434,79,9.281019299989566,2148.736943261475,86,0.0001467000693082,2021.77409433496,76,9.422862000064924,2029.2378105113964,79,0.0001911000581458,2032.4929168605995,73,29.507105499971654,2121.8274705857807,83,0.0002092999638989,2395.806714486709,110,0.0002031000331044
18,1899.4536155428673,64,0.0001377000007778,2257.016703077256,102,9.760004468262196e-05,1849.9974820799744,56,16.12238570000045,1991.535760792711,74,27.700506999972276,2148.736943261475,86,0.0001456000609323,2021.77409433496,76,9.47517849993892,2029.2378105113964,79,9.860005229711533e-05,1955.039461814075,71,19.493010899983343,2121.8274705857807,83,0.0002733001019805,2395.806714486709,110,0.0001488999696448
19,1899.4536155428673,64,8.43271399999503,2257.016703077256,102,0.0001407000236213,1849.9974820799744,56,16.046874099993147,1948.530977680994,73,9.498446800047532,2148.736943261475,86,0.000161699950695,1994.020742042804,78,18.632799400016665,2029.2378105113964,79,0.0002592999953776,1955.039461814075,71,9.522389399935491,2121.8274705857807,83,0.000220900052227,2395.806714486709,110,9.14999982342124e-05
20,1897.4781958261472,59,0.0002532999496906,2257.016703077256,102,9.679992217570545e-05,1841.405999031424,54,32.04957620007917,1934.608960786232,69,10.359297899995,2148.736943261475,86,0.0001742000458762,1987.9390313281904,72,18.075034599984065,2029.2378105113964,79,0.0001510999863967,1955.039461814075,71,0.0001285999314859,2121.8274705857807,83,0.0001654999796301,2395.806714486709,110,0.0001399000175297
